waktu,beras,telur,gula,daging,cabai
2019-03-11,11950.0,21000.0,11450.0,29000.0,20150.0
2019-03-12,11950.0,21000.0,11450.0,29000.0,20000.0
2019-03-13,11950.0,21000.0,11450.0,29000.0,19900.0
2019-03-14,11950.0,21000.0,11450.0,29000.0,19900.0
2019-03-15,11950.0,21000.0,11450.0,30000.0,17750.0
2019-03-16,11950.0,21000.0,11450.0,30000.0,17750.0
2019-03-17,11950.0,21000.0,11450.0,30000.0,17750.0
2019-03-18,11950.0,21000.0,11450.0,30000.0,17500.0
2019-03-19,11950.0,21000.0,11450.0,30000.0,17000.0
2019-03-20,11950.0,21000.0,12000.0,30000.0,18150.0
2019-03-21,11850.0,21000.0,12000.0,30000.0,18250.0
2019-03-22,11850.0,22000.0,12000.0,29250.0,17500.0
2019-03-23,11850.0,22000.0,12000.0,29250.0,17500.0
2019-03-24,11850.0,22000.0,12000.0,29250.0,17500.0
2019-03-25,11850.0,21850.0,12000.0,29250.0,17500.0
2019-03-26,11850.0,22000.0,12000.0,30000.0,17500.0
2019-03-27,11850.0,23000.0,12000.0,30000.0,17150.0
2019-03-28,11850.0,23000.0,12000.0,30000.0,17250.0
2019-03-29,11850.0,22250.0,12000.0,28500.0,16150.0
2019-03-30,11850.0,22250.0,12000.0,28500.0,16150.0
2019-03-31,11850.0,22250.0,12000.0,28500.0,16150.0
2019-04-01,11850.0,22250.0,12000.0,28500.0,16500.0
2019-04-02,11850.0,22250.0,12000.0,28500.0,16500.0
2019-04-03,11850.0,22250.0,12000.0,28750.0,16250.0
2019-04-04,11850.0,22250.0,12000.0,29250.0,16900.0
2019-04-05,11850.0,22000.0,12000.0,30000.0,17000.0
2019-04-06,11850.0,22000.0,12000.0,30000.0,17000.0
2019-04-07,11850.0,22000.0,12000.0,30000.0,17000.0
2019-04-08,11850.0,22000.0,12100.0,30000.0,16650.0
2019-04-09,11450.0,22000.0,12100.0,30000.0,16750.0
2019-04-10,11450.0,23000.0,12100.0,31000.0,16150.0
2019-04-11,11450.0,23000.0,12100.0,31000.0,16250.0
2019-04-12,11450.0,23000.0,12100.0,31250.0,15150.0
2019-04-13,11450.0,23000.0,12100.0,31250.0,15150.0
2019-04-14,11450.0,23000.0,12100.0,31250.0,15150.0
2019-04-15,11550.0,23000.0,12100.0,32000.0,16250.0
2019-04-16,11550.0,23000.0,12100.0,32000.0,16250.0
2019-04-17,11550.0,23000.0,12100.0,32000.0,16900.0
2019-04-18,11550.0,23000.0,12100.0,32000.0,16900.0
2019-04-19,11550.0,22750.0,12100.0,29000.0,19250.0
2019-04-20,11550.0,22750.0,12100.0,29000.0,19250.0
2019-04-21,11550.0,22750.0,12100.0,29000.0,19250.0
2019-04-22,11550.0,23000.0,12100.0,29000.0,18900.0
2019-04-23,11550.0,22750.0,12100.0,30000.0,19650.0
2019-04-24,11550.0,22750.0,12100.0,30000.0,19650.0
2019-04-25,11550.0,22750.0,12100.0,30000.0,19900.0
2019-04-26,11550.0,23000.0,12100.0,32000.0,18400.0
2019-04-27,11550.0,23000.0,12100.0,32000.0,18400.0
2019-04-28,11550.0,23000.0,12100.0,32000.0,18400.0
2019-04-29,11550.0,23000.0,12100.0,32000.0,18400.0
2019-04-30,11550.0,23000.0,12100.0,32000.0,18400.0
2019-05-01,11550.0,23000.0,12150.0,32000.0,19250.0
2019-05-02,11500.0,23000.0,12150.0,32000.0,20000.0
2019-05-03,11500.0,23000.0,12150.0,35000.0,20150.0
2019-05-04,11500.0,23000.0,12150.0,35000.0,20150.0
2019-05-05,11500.0,23000.0,12150.0,35000.0,20150.0
2019-05-06,11500.0,23000.0,12150.0,35000.0,20150.0
2019-05-07,11500.0,23000.0,12150.0,33000.0,19900.0
2019-05-08,11500.0,23000.0,12150.0,32500.0,20000.0
2019-05-09,11500.0,23000.0,12150.0,31500.0,21400.0
2019-05-10,11500.0,23000.0,12150.0,30500.0,16000.0
2019-05-11,11500.0,23000.0,12150.0,30500.0,16000.0
2019-05-12,11500.0,23000.0,12150.0,30500.0,16000.0
2019-05-13,11500.0,22850.0,12150.0,30000.0,16150.0
2019-05-14,11500.0,22850.0,12150.0,29500.0,16150.0
2019-05-15,11500.0,22850.0,12150.0,29000.0,16400.0
2019-05-16,11500.0,22850.0,12150.0,29000.0,16250.0
2019-05-17,11500.0,22000.0,12150.0,30000.0,15500.0
2019-05-18,11500.0,22000.0,12150.0,30000.0,15500.0
2019-05-19,11500.0,22000.0,12150.0,30000.0,15500.0
2019-05-20,11500.0,22000.0,12150.0,30000.0,15650.0
2019-05-21,11500.0,22000.0,12150.0,29500.0,16150.0
2019-05-22,11500.0,22000.0,12150.0,32000.0,16150.0
2019-05-23,11500.0,22000.0,12150.0,33000.0,16150.0
2019-05-24,11500.0,22000.0,12150.0,34000.0,16250.0
2019-05-25,11500.0,22000.0,12150.0,34000.0,16250.0
2019-05-26,11500.0,22000.0,12150.0,34000.0,16250.0
2019-05-27,11500.0,22000.0,12150.0,34000.0,16500.0
2019-05-28,11500.0,22000.0,12150.0,34000.0,16400.0
2019-05-29,11500.0,22000.0,12150.0,34000.0,16400.0
2019-05-30,11500.0,21000.0,12150.0,33750.0,16250.0
2019-05-31,11500.0,21500.0,12150.0,34000.0,18900.0
2019-06-01,11500.0,21500.0,12150.0,34000.0,18900.0
2019-06-02,11500.0,21500.0,12150.0,34000.0,18900.0
2019-06-03,11500.0,21500.0,12150.0,35000.0,18650.0
2019-06-04,11500.0,21500.0,12150.0,35000.0,18650.0
2019-06-05,11500.0,21500.0,12150.0,35000.0,18650.0
2019-06-06,11500.0,21500.0,12150.0,35000.0,18650.0
2019-06-07,11500.0,21000.0,12150.0,33000.0,23000.0
2019-06-08,11500.0,21000.0,12150.0,33000.0,23000.0
2019-06-09,11500.0,21000.0,12150.0,33000.0,23000.0
2019-06-10,11500.0,21000.0,12150.0,33000.0,23000.0
2019-06-11,11500.0,21000.0,12150.0,33000.0,22250.0
2019-06-12,11500.0,22000.0,12150.0,29000.0,17250.0
2019-06-13,11500.0,22000.0,12150.0,29000.0,16650.0
2019-06-14,11500.0,22000.0,12150.0,29000.0,17400.0
2019-06-15,11500.0,22000.0,12150.0,29000.0,17400.0
2019-06-16,11500.0,22000.0,12150.0,29000.0,17400.0
2019-06-17,11500.0,22000.0,12150.0,25750.0,18750.0
2019-06-18,11500.0,22000.0,12150.0,26000.0,19000.0
2019-06-19,11500.0,22000.0,12150.0,26000.0,19650.0
2019-06-20,11500.0,22000.0,12150.0,25500.0,19650.0
2019-06-21,11500.0,21000.0,12150.0,25000.0,24000.0
2019-06-22,11500.0,21000.0,12150.0,25000.0,24000.0
2019-06-23,11500.0,21000.0,12150.0,25000.0,24000.0
2019-06-24,11500.0,21000.0,12150.0,24500.0,24150.0
2019-06-25,11500.0,21000.0,12150.0,24500.0,24000.0
2019-06-26,11500.0,22000.0,12150.0,23000.0,26500.0
2019-06-27,11500.0,23000.0,12150.0,24000.0,26500.0
2019-06-28,11500.0,22700.0,12150.0,30000.0,34000.0
2019-06-29,11500.0,22700.0,12150.0,30000.0,34000.0
2019-06-30,11500.0,22700.0,12150.0,30000.0,34000.0
2019-07-01,11500.0,22700.0,12150.0,30000.0,34250.0
2019-07-02,11500.0,23000.0,12150.0,32000.0,34250.0
2019-07-03,11500.0,23000.0,12150.0,34000.0,53250.0
2019-07-04,11500.0,23000.0,12150.0,34000.0,53250.0
2019-07-05,11500.0,22000.0,12150.0,30000.0,47650.0
2019-07-06,11500.0,22000.0,12150.0,30000.0,47650.0
2019-07-07,11500.0,22000.0,12150.0,30000.0,47650.0
2019-07-08,11500.0,22000.0,12150.0,30000.0,47650.0
2019-07-09,11500.0,22000.0,12250.0,30000.0,50000.0
2019-07-10,11500.0,22000.0,12250.0,32000.0,50000.0
2019-07-11,11500.0,22000.0,12250.0,32000.0,50650.0
2019-07-12,11500.0,22000.0,12250.0,36500.0,59400.0
2019-07-13,11500.0,22000.0,12250.0,36500.0,59400.0
2019-07-14,11500.0,22000.0,12250.0,36500.0,59400.0
2019-07-15,11500.0,22000.0,12250.0,35000.0,59400.0
2019-07-16,11500.0,22000.0,12250.0,35000.0,60000.0
2019-07-17,11500.0,22000.0,12250.0,36000.0,60650.0
2019-07-18,11500.0,22000.0,12250.0,36000.0,61000.0
2019-07-19,11500.0,22500.0,12250.0,34500.0,61000.0
2019-07-20,11500.0,22500.0,12250.0,34500.0,61000.0
2019-07-21,11500.0,22500.0,12250.0,34500.0,61000.0
2019-07-22,11500.0,23000.0,12250.0,34500.0,61000.0
2019-07-23,11500.0,22000.0,12250.0,32000.0,62250.0
2019-07-24,11500.0,22850.0,12250.0,32000.0,62250.0
2019-07-25,11500.0,22850.0,12250.0,32000.0,62400.0
2019-07-26,11500.0,22500.0,12200.0,31500.0,64150.0
2019-07-27,11500.0,22500.0,12200.0,31500.0,64150.0
2019-07-28,11500.0,22500.0,12200.0,31500.0,64150.0
2019-07-29,11500.0,22500.0,12200.0,31500.0,64400.0
2019-07-30,11500.0,22500.0,12200.0,31500.0,60900.0
2019-07-31,11500.0,23000.0,12200.0,31500.0,61000.0
2019-08-01,11500.0,23000.0,12200.0,31000.0,60400.0
2019-08-02,11500.0,23000.0,12200.0,33000.0,59500.0
2019-08-03,11500.0,23000.0,12200.0,33000.0,59500.0
2019-08-04,11500.0,23000.0,12200.0,33000.0,59500.0
2019-08-05,11500.0,22500.0,12200.0,33000.0,59500.0
2019-08-06,11500.0,22500.0,12200.0,33000.0,60400.0
2019-08-07,11500.0,22500.0,12200.0,33000.0,60150.0
2019-08-08,11500.0,22500.0,12200.0,33500.0,60400.0
2019-08-09,11500.0,22000.0,12200.0,32000.0,64250.0
2019-08-10,11500.0,22000.0,12200.0,32000.0,64250.0
2019-08-11,11500.0,22000.0,12200.0,32000.0,64250.0
2019-08-12,11500.0,22000.0,12200.0,32000.0,64250.0
2019-08-13,11450.0,22000.0,12200.0,31000.0,63400.0
2019-08-14,11450.0,22000.0,12200.0,31000.0,63500.0
2019-08-15,11450.0,22000.0,12200.0,30000.0,64150.0
2019-08-16,11450.0,22000.0,12200.0,29000.0,57250.0
2019-08-17,11450.0,22000.0,12200.0,29000.0,57250.0
2019-08-18,11450.0,22000.0,12200.0,29000.0,57250.0
2019-08-19,11450.0,22500.0,12200.0,29000.0,57250.0
2019-08-20,11450.0,22250.0,12200.0,29000.0,57250.0
2019-08-21,11450.0,22250.0,12200.0,29000.0,56000.0
2019-08-22,11400.0,22000.0,12200.0,28000.0,56250.0
2019-08-23,11400.0,22000.0,12200.0,28000.0,48650.0
2019-08-24,11400.0,22000.0,12200.0,28000.0,48650.0
2019-08-25,11400.0,22000.0,12200.0,28000.0,48650.0
2019-08-26,11400.0,22000.0,12200.0,28750.0,44400.0
2019-08-27,11400.0,22000.0,12200.0,28500.0,42750.0
2019-08-28,11400.0,22000.0,12200.0,28250.0,42250.0
2019-08-29,11400.0,22000.0,12200.0,27000.0,42250.0
2019-08-30,11400.0,22000.0,12200.0,25750.0,42750.0
2019-08-31,11400.0,22000.0,12200.0,25750.0,42750.0
2019-09-01,11400.0,22000.0,12200.0,25750.0,42750.0
2019-09-02,11400.0,22000.0,12200.0,25750.0,42750.0
2019-09-03,11400.0,22000.0,12200.0,26000.0,44900.0
2019-09-04,11400.0,22000.0,12200.0,27000.0,44900.0
2019-09-05,11400.0,21200.0,12200.0,27000.0,46250.0
2019-09-06,11400.0,21000.0,12200.0,29000.0,43000.0
2019-09-07,11400.0,21000.0,12200.0,29000.0,43000.0
2019-09-08,11400.0,21000.0,12200.0,29000.0,43000.0
2019-09-09,11400.0,21000.0,12200.0,29750.0,43000.0
2019-09-10,11400.0,21000.0,12200.0,29750.0,42650.0
2019-09-11,11400.0,21000.0,12200.0,30500.0,44250.0
2019-09-12,11400.0,21000.0,12200.0,30500.0,45000.0
2019-09-13,11400.0,21000.0,12200.0,30500.0,38400.0
2019-09-14,11400.0,21000.0,12200.0,30500.0,38400.0
2019-09-15,11400.0,21000.0,12200.0,30500.0,38400.0
2019-09-16,11400.0,21000.0,12200.0,30500.0,38400.0
2019-09-17,11400.0,21000.0,12200.0,30500.0,38750.0
2019-09-18,11400.0,21000.0,12200.0,30500.0,38750.0
2019-09-19,11400.0,21000.0,12200.0,29000.0,37250.0
2019-09-20,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-21,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-22,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-23,11400.0,21000.0,12200.0,31000.0,34500.0
2019-09-24,11400.0,21000.0,12200.0,31000.0,35000.0
2019-09-25,11400.0,21000.0,12200.0,31000.0,34650.0
2019-09-26,11400.0,21000.0,12200.0,32000.0,34650.0
2019-09-27,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-28,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-29,11400.0,21000.0,12200.0,30000.0,34500.0
2019-09-30,11400.0,21000.0,12200.0,30000.0,34150.0
2019-10-01,11400.0,21000.0,12200.0,30000.0,33750.0
2019-10-02,11400.0,21000.0,12200.0,30000.0,36750.0
2019-10-03,11400.0,21000.0,12200.0,28000.0,36500.0
2019-10-04,11400.0,21000.0,12200.0,30000.0,36000.0
2019-10-05,11400.0,21000.0,12200.0,30000.0,36000.0
2019-10-06,11400.0,21000.0,12200.0,30000.0,36000.0
2019-10-07,11400.0,20000.0,12450.0,30000.0,36000.0
2019-10-08,11400.0,20000.0,12450.0,30500.0,36500.0
2019-10-09,11400.0,20000.0,12450.0,31000.0,36650.0
2019-10-10,11400.0,20000.0,12450.0,31500.0,36650.0
2019-10-11,11400.0,20000.0,12450.0,32500.0,35000.0
2019-10-12,11400.0,20000.0,12450.0,32500.0,35000.0
2019-10-13,11400.0,20000.0,12450.0,32500.0,35000.0
2019-10-14,11400.0,20000.0,12450.0,32500.0,35000.0
2019-10-15,11400.0,20000.0,12450.0,32500.0,36000.0
2019-10-16,11400.0,20000.0,12450.0,33500.0,36000.0
2019-10-17,11400.0,20000.0,12450.0,34500.0,36000.0
2019-10-18,11400.0,20750.0,12400.0,34500.0,30400.0
2019-10-19,11400.0,20750.0,12400.0,34500.0,30400.0
2019-10-20,11400.0,20750.0,12400.0,34500.0,30400.0
2019-10-21,11400.0,20750.0,12400.0,34000.0,29900.0
2019-10-22,11400.0,20750.0,12400.0,35000.0,30400.0
2019-10-23,11400.0,20750.0,12400.0,35000.0,29150.0
2019-10-24,11400.0,20750.0,12400.0,34000.0,29150.0
2019-10-25,11400.0,20750.0,12400.0,34000.0,30650.0
2019-10-26,11400.0,20750.0,12400.0,34000.0,30650.0
2019-10-27,11400.0,20750.0,12400.0,34000.0,30650.0
2019-10-28,11400.0,20750.0,12400.0,34000.0,30500.0
2019-10-29,11400.0,20750.0,12400.0,33000.0,29900.0
2019-10-30,11400.0,20750.0,12400.0,33000.0,29900.0
2019-10-31,11400.0,20750.0,12400.0,34000.0,29250.0
2019-11-01,11400.0,20000.0,12400.0,34000.0,27750.0
2019-11-02,11400.0,20000.0,12400.0,34000.0,27750.0
2019-11-03,11400.0,20000.0,12400.0,34000.0,27750.0
2019-11-04,11400.0,20000.0,12400.0,34000.0,27750.0
2019-11-05,11400.0,20000.0,12400.0,34000.0,27750.0
2019-11-06,11350.0,20000.0,12400.0,34000.0,29000.0
2019-11-07,11350.0,20000.0,12400.0,34000.0,29000.0
2019-11-08,11350.0,20000.0,12400.0,34000.0,30500.0
2019-11-09,11350.0,20000.0,12400.0,34000.0,30500.0
2019-11-10,11350.0,20000.0,12400.0,34000.0,30500.0
2019-11-11,11350.0,20000.0,12400.0,34000.0,30750.0
2019-11-12,11350.0,20700.0,12400.0,34000.0,30650.0
2019-11-13,11350.0,20700.0,12400.0,34000.0,30650.0
2019-11-14,11350.0,20700.0,12400.0,34000.0,30900.0
2019-11-15,11350.0,22200.0,12400.0,34000.0,27400.0
2019-11-16,11350.0,22200.0,12400.0,34000.0,27400.0
2019-11-17,11350.0,22200.0,12400.0,34000.0,27400.0
2019-11-18,11350.0,22000.0,12400.0,34000.0,27750.0
2019-11-19,11350.0,22750.0,12400.0,34000.0,27750.0
2019-11-20,11350.0,22750.0,12400.0,34000.0,24900.0
2019-11-21,11350.0,22750.0,12400.0,34000.0,24900.0
2019-11-22,11350.0,22750.0,12400.0,32000.0,25150.0
2019-11-23,11350.0,22750.0,12400.0,32000.0,25150.0
2019-11-24,11350.0,22750.0,12400.0,32000.0,25150.0
2019-11-25,11350.0,22750.0,12400.0,32000.0,24900.0
2019-11-26,11350.0,22750.0,12400.0,32000.0,24900.0
2019-11-27,11350.0,23000.0,12400.0,30000.0,25000.0
2019-11-28,11350.0,23000.0,12400.0,30000.0,25000.0
2019-11-29,11350.0,21750.0,12400.0,32000.0,25000.0
2019-11-30,11350.0,21750.0,12400.0,32000.0,25000.0
2019-12-01,11350.0,21750.0,12400.0,32000.0,25000.0
2019-12-02,11350.0,21250.0,12400.0,32000.0,25250.0
2019-12-03,11350.0,22150.0,12400.0,32000.0,25650.0
2019-12-04,11350.0,23400.0,12400.0,32000.0,25400.0
2019-12-05,11350.0,23400.0,12400.0,32000.0,28650.0
2019-12-06,11350.0,23000.0,12400.0,30000.0,29650.0
2019-12-07,11350.0,23000.0,12400.0,30000.0,29650.0
2019-12-08,11350.0,23000.0,12400.0,30000.0,29650.0
2019-12-09,11350.0,23000.0,12400.0,30000.0,29400.0
2019-12-10,11350.0,23000.0,12400.0,30000.0,29400.0
2019-12-11,11350.0,23500.0,12400.0,30000.0,29750.0
2019-12-12,11350.0,23500.0,12400.0,30000.0,29750.0
2019-12-13,11350.0,23500.0,12400.0,30000.0,30900.0
2019-12-14,11350.0,23500.0,12400.0,30000.0,30900.0
2019-12-15,11350.0,23500.0,12400.0,30000.0,30900.0
2019-12-16,11350.0,23500.0,12400.0,31000.0,31000.0
2019-12-17,11350.0,23900.0,12400.0,31500.0,31250.0
2019-12-18,11350.0,24000.0,12400.0,32000.0,32400.0
2019-12-19,11350.0,24600.0,12450.0,31500.0,29250.0
2019-12-20,11350.0,25250.0,12750.0,32000.0,32400.0
2019-12-21,11350.0,25250.0,12750.0,32000.0,32400.0
2019-12-22,11350.0,25250.0,12750.0,32000.0,32400.0
2019-12-23,11150.0,25250.0,12750.0,32000.0,32400.0
2019-12-24,11150.0,25250.0,12750.0,32000.0,32400.0
2019-12-25,11150.0,25000.0,12750.0,32000.0,31150.0
2019-12-26,11150.0,25000.0,12750.0,32000.0,31400.0
2019-12-27,11150.0,24000.0,12750.0,31500.0,31650.0
2019-12-28,11150.0,24000.0,12750.0,31500.0,31650.0
2019-12-29,11150.0,24000.0,12750.0,31500.0,31650.0
2019-12-30,11150.0,24000.0,12750.0,32000.0,31750.0
2019-12-31,11150.0,24000.0,12750.0,31500.0,33250.0
2020-01-01,11150.0,24000.0,12750.0,31500.0,33250.0
2020-01-02,11150.0,22600.0,12750.0,30000.0,43650.0
2020-01-03,11150.0,22600.0,12750.0,30000.0,43750.0
2020-01-04,11150.0,22600.0,12750.0,30000.0,43750.0
2020-01-05,11150.0,22600.0,12750.0,30000.0,43750.0
2020-01-06,11050.0,22600.0,12750.0,30000.0,43650.0
2020-01-07,11050.0,22600.0,12750.0,30000.0,43650.0
2020-01-08,11050.0,22850.0,12750.0,29250.0,45250.0
2020-01-09,11050.0,23000.0,13050.0,28000.0,46150.0
2020-01-10,11050.0,23000.0,13050.0,28000.0,46500.0
2020-01-11,11050.0,23000.0,13050.0,28000.0,46500.0
2020-01-12,11050.0,23000.0,13050.0,28000.0,46500.0
2020-01-13,11050.0,23000.0,13050.0,28000.0,46650.0
2020-01-14,11050.0,23000.0,13050.0,29000.0,51900.0
2020-01-15,11050.0,23000.0,13050.0,30000.0,52400.0
2020-01-16,11050.0,22500.0,13100.0,28000.0,57150.0
2020-01-17,11050.0,22500.0,13100.0,28000.0,57750.0
2020-01-18,11050.0,22500.0,13100.0,28000.0,57750.0
2020-01-19,11050.0,22500.0,13100.0,28000.0,57750.0
2020-01-20,11200.0,22500.0,13100.0,28000.0,58400.0
2020-01-21,11200.0,22000.0,13100.0,28000.0,60900.0
2020-01-22,11200.0,22000.0,13100.0,28000.0,61250.0
2020-01-23,11200.0,22000.0,13100.0,29500.0,56900.0
2020-01-24,11200.0,22000.0,13100.0,29500.0,57150.0
2020-01-25,11200.0,22000.0,13100.0,29500.0,57150.0
2020-01-26,11200.0,22000.0,13100.0,29500.0,57150.0
2020-01-27,11200.0,21350.0,13100.0,30000.0,60250.0
2020-01-28,11200.0,21000.0,13100.0,30000.0,61250.0
2020-01-29,11200.0,21000.0,13100.0,30000.0,60150.0
2020-01-30,11200.0,21000.0,13300.0,30000.0,55250.0
2020-01-31,11200.0,21000.0,13300.0,30000.0,55000.0
2020-02-01,11200.0,21000.0,13300.0,30000.0,55000.0
2020-02-02,11200.0,21000.0,13300.0,30000.0,55000.0
2020-02-03,11200.0,21000.0,13200.0,30000.0,52000.0
2020-02-04,11200.0,21000.0,13300.0,30000.0,50250.0
2020-02-05,11200.0,22000.0,13300.0,30000.0,48750.0
2020-02-06,11200.0,24000.0,13300.0,31500.0,42900.0
2020-02-07,11200.0,24000.0,13300.0,32000.0,42500.0
2020-02-08,11200.0,24000.0,13300.0,32000.0,42500.0
2020-02-09,11200.0,24000.0,13300.0,32000.0,42500.0
2020-02-10,11200.0,24000.0,13300.0,32000.0,40750.0
2020-02-11,11200.0,24000.0,13300.0,32000.0,40750.0
2020-02-12,11200.0,24000.0,13300.0,33000.0,36900.0
2020-02-13,11200.0,25000.0,14350.0,33000.0,36900.0
2020-02-14,11200.0,25000.0,14350.0,33000.0,37000.0
2020-02-15,11200.0,25000.0,14350.0,33000.0,37000.0
2020-02-16,11200.0,25000.0,14350.0,33000.0,37000.0
2020-02-17,11200.0,25000.0,14500.0,33000.0,36250.0
2020-02-18,11200.0,25000.0,14500.0,33000.0,37000.0
2020-02-19,11200.0,25000.0,14500.0,33000.0,33500.0
2020-02-20,11200.0,25000.0,14550.0,33000.0,28250.0
2020-02-21,11200.0,25000.0,14550.0,33000.0,27900.0
2020-02-22,11200.0,25000.0,14550.0,33000.0,27900.0
2020-02-23,11200.0,25000.0,14550.0,33000.0,27900.0
2020-02-24,11200.0,25000.0,14550.0,32500.0,28150.0
2020-02-25,11200.0,25000.0,14550.0,32000.0,27400.0
2020-02-26,11200.0,25000.0,14650.0,30000.0,28150.0
2020-02-27,11200.0,24750.0,14650.0,30000.0,27000.0
2020-02-28,11200.0,24750.0,14650.0,30000.0,27150.0
2020-02-29,11200.0,24750.0,14650.0,30000.0,27150.0
2020-03-01,11200.0,24750.0,14650.0,30000.0,27150.0
2020-03-02,11200.0,24750.0,15300.0,31000.0,27400.0
2020-03-03,11200.0,25000.0,17000.0,32000.0,27000.0
2020-03-04,11200.0,25000.0,17000.0,32000.0,27900.0
2020-03-05,11200.0,25000.0,16750.0,31500.0,29400.0
2020-03-06,11200.0,25000.0,16750.0,31500.0,29750.0
2020-03-07,11200.0,25000.0,16750.0,31500.0,29750.0
2020-03-08,11200.0,25000.0,16750.0,31500.0,29750.0
2020-03-09,11200.0,25000.0,16900.0,29500.0,31150.0
2020-03-10,11200.0,25000.0,16500.0,29500.0,31150.0
2020-03-11,11200.0,25000.0,16500.0,29250.0,31400.0
2020-03-12,11200.0,25000.0,17000.0,30000.0,34000.0
2020-03-13,11200.0,25000.0,17000.0,30000.0,35500.0
2020-03-14,11200.0,25000.0,17000.0,30000.0,35500.0
2020-03-15,11200.0,25000.0,17000.0,30000.0,35500.0
2020-03-16,11200.0,25000.0,17000.0,30000.0,36900.0
2020-03-17,11200.0,25000.0,17000.0,30000.0,38000.0
2020-03-18,11200.0,25000.0,17500.0,31000.0,35750.0
2020-03-19,11200.0,25500.0,17650.0,29500.0,36750.0
2020-03-20,11200.0,25500.0,17650.0,29750.0,36750.0
2020-03-21,11200.0,25500.0,17650.0,29750.0,36750.0
2020-03-22,11200.0,25500.0,17650.0,29750.0,36750.0
2020-03-23,11200.0,25500.0,17650.0,29750.0,36750.0
2020-03-24,11200.0,25500.0,17750.0,28000.0,36150.0
2020-03-25,11200.0,25250.0,17750.0,30500.0,34150.0
2020-03-26,11200.0,24750.0,17650.0,30000.0,33750.0
2020-03-27,11200.0,24150.0,17650.0,30000.0,34250.0
2020-03-28,11200.0,24150.0,17650.0,30000.0,34250.0
2020-03-29,11200.0,24150.0,17650.0,30000.0,34250.0
2020-03-30,11200.0,24000.0,17650.0,27750.0,35000.0
2020-03-31,11200.0,24000.0,17650.0,28000.0,35400.0
2020-04-01,11200.0,24000.0,18100.0,28000.0,36400.0
2020-04-02,11200.0,24250.0,18750.0,23500.0,37650.0
2020-04-03,11200.0,24000.0,18750.0,23500.0,37650.0
2020-04-04,11200.0,24000.0,18750.0,23500.0,37650.0
2020-04-05,11200.0,24000.0,18750.0,23500.0,37650.0
2020-04-06,11200.0,23250.0,18750.0,28000.0,35750.0
2020-04-07,11200.0,23200.0,18750.0,28000.0,35500.0
2020-04-08,11200.0,23200.0,18750.0,28000.0,35500.0
2020-04-09,11200.0,22600.0,18000.0,27500.0,28750.0
2020-04-10,11200.0,22600.0,18200.0,27500.0,28500.0
2020-04-11,11200.0,22600.0,18200.0,27500.0,28500.0
2020-04-12,11200.0,22600.0,18200.0,27500.0,28500.0
2020-04-13,11200.0,22600.0,18100.0,27500.0,34250.0
2020-04-14,11200.0,22850.0,18100.0,25000.0,26250.0
2020-04-15,11200.0,23000.0,18100.0,25000.0,26150.0
2020-04-16,11200.0,22000.0,17500.0,25000.0,24250.0
2020-04-17,11200.0,22000.0,17500.0,28000.0,24150.0
2020-04-18,11200.0,22000.0,17500.0,28000.0,24150.0
2020-04-19,11200.0,22000.0,17500.0,28000.0,24150.0
2020-04-20,11200.0,22000.0,17500.0,29000.0,23900.0
2020-04-21,11200.0,22000.0,17500.0,27000.0,23400.0
2020-04-22,11200.0,22000.0,17500.0,28000.0,22500.0
2020-04-23,11200.0,22000.0,16750.0,24000.0,21150.0
2020-04-24,11200.0,22000.0,16900.0,24250.0,20900.0
2020-04-25,11200.0,22000.0,16900.0,24250.0,20900.0
2020-04-26,11200.0,22000.0,16900.0,24250.0,20900.0
2020-04-27,11200.0,22000.0,16900.0,26000.0,20750.0
2020-04-28,11200.0,21000.0,16900.0,26000.0,21000.0
2020-04-29,11200.0,21000.0,16900.0,26000.0,21000.0
2020-04-30,11200.0,17500.0,16150.0,25000.0,17750.0
2020-05-01,11200.0,19350.0,16250.0,25000.0,17650.0
2020-05-02,11200.0,19350.0,16250.0,25000.0,17650.0
2020-05-03,11200.0,19350.0,16250.0,25000.0,17650.0
2020-05-04,11200.0,19600.0,16250.0,25500.0,17400.0
2020-05-05,11200.0,19600.0,16250.0,25500.0,17400.0
2020-05-06,11200.0,20700.0,16250.0,25500.0,18900.0
2020-05-07,11200.0,18600.0,15650.0,31000.0,17150.0
2020-05-08,11200.0,18600.0,15650.0,32000.0,17750.0
2020-05-09,11200.0,18600.0,15650.0,32000.0,17750.0
2020-05-10,11200.0,18600.0,15650.0,32000.0,17750.0
2020-05-11,11200.0,18600.0,15650.0,33000.0,17650.0
2020-05-12,11200.0,18750.0,15250.0,35000.0,17750.0
2020-05-13,11200.0,19000.0,15250.0,36000.0,17500.0
2020-05-14,11200.0,18100.0,15500.0,35000.0,17000.0
2020-05-15,11200.0,18100.0,15500.0,34000.0,17150.0
2020-05-16,11200.0,18100.0,15500.0,34000.0,17150.0
2020-05-17,11200.0,18100.0,15500.0,34000.0,17150.0
2020-05-18,11200.0,18100.0,15500.0,33000.0,19400.0
2020-05-19,11200.0,18100.0,15500.0,33000.0,19400.0
